dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_zarra_emep,hgb_direct,1,1463,0.0576745356631105,0.0396183216905552,0.3867637663588691,0.2960169217324584,0.5065192595450757,0.022306420636063536,True,False,False,False
e1_rr_zarra_emep,hgb_direct,2,1459,0.1944010198200222,0.1649672245044421,0.1955083502333943,0.14737341144650487,0.26348895026869024,0.03800702266870193,True,False,False,False
e1_rr_zarra_emep,hgb_direct,3,1456,0.2313148450813498,0.1978577662858186,0.1340004470383874,0.10049146372738314,0.17960930669882405,0.030996292647516202,True,False,False,False
e1_rr_zarra_emep,hgb_direct,4,1456,0.2350524348857933,0.21504104860998,0.10795409831253414,0.08339932178269689,0.14783443473129093,0.025374873664261458,True,False,False,False
e1_rr_zarra_emep,hgb_direct,5,1454,0.2158380294562084,0.2195588212605539,0.09280186943267191,0.06888249945361945,0.1300361573240956,0.020030172628200244,True,False,False,False
e1_rr_zarra_emep,hgb_direct,6,1451,0.2122987011351359,0.2327743778918961,0.07937590826527263,0.05933907414945891,0.10806031134968766,0.016851402226139078,True,False,False,False
e1_rr_zarra_emep,hgb_direct,7,1449,0.2047846046271658,0.2314577884086556,0.07835256314589266,0.059477763511987504,0.11019703021437889,0.01604539866535667,True,False,False,False
e1_rr_zarra_emep,ridge_direct,1,1463,0.0852153086153748,0.040955131635905,0.4755109408749368,0.3604085978865746,0.6327164245264522,0.04052081157664498,True,False,False,False
e1_rr_zarra_emep,ridge_direct,2,1459,0.1800284101493156,0.1345517132038337,0.22892173043494524,0.1648063463714843,0.33598985764933387,0.04121241517883338,True,False,False,False
e1_rr_zarra_emep,ridge_direct,3,1456,0.2189869172535209,0.1727309087735601,0.14197882235331677,0.10232456496002282,0.202482936914306,0.031091504622438124,True,False,False,False
e1_rr_zarra_emep,ridge_direct,4,1456,0.2246462771083498,0.1951830965426945,0.10775962065316495,0.07920471319920933,0.15493628858959865,0.024207797602341548,True,False,False,False
e1_rr_zarra_emep,ridge_direct,5,1454,0.2077774999457512,0.206477386736708,0.08742973644416527,0.06406035218385266,0.1254531655869989,0.01816593205928459,True,False,False,False
e1_rr_zarra_emep,ridge_direct,6,1451,0.208160151566629,0.2246109684857281,0.07834941218304584,0.056919260708202774,0.10898751283349255,0.01630922551517911,True,False,False,False
e1_rr_zarra_emep,ridge_direct,7,1449,0.2064613695421264,0.2229202785407752,0.06775584161549592,0.0489061216056428,0.09754774804719059,0.013988963854414688,True,False,False,False
e1_rr_zarra_emep,sarima,1,169,0.1461155756160355,0.0446618407242519,0.5307389325344523,0.3659265304370757,0.8454571117978119,0.07754922462911172,False,False,False,False
e1_rr_zarra_emep,sarima,2,172,0.0782767753261056,0.058712847187699,0.14995685634582323,0.0745471395448263,0.31786862594293813,0.011738139152791097,True,False,False,False
e1_rr_zarra_emep,sarima,3,174,0.0876360349409425,0.11109603141654,0.050670587699586836,0.02164551725314467,0.2595976122266222,0.004440569394119084,True,False,False,False
e1_rr_zarra_emep,sarima,4,170,0.2495542186014008,0.126578130628377,0.09031098420640085,0.05186452895053217,0.16795923530618723,0.022537487094751816,True,False,False,False
e1_rr_zarra_emep,sarima,5,170,0.3270361752893018,0.1493508801027308,0.07971031200271657,0.05460284279034627,0.11288437616774903,0.02606815556848535,True,False,False,False
e1_rr_zarra_emep,sarima,6,169,0.3003059777732562,0.1618686429419009,0.0850048078825685,0.05631299168652793,0.14146300331047304,0.02552745194660253,True,False,False,False
e1_rr_zarra_emep,sarima,7,172,0.1495592589263198,0.1302531525825593,0.03976300682847856,0.021131031521510423,0.0909860094737592,0.005946925833949447,True,False,False,False
e1_rr_zarra_emep,seasonal_naive,1,1463,-0.7016714016935104,-0.8389117889530091,1.313613457248389,0.8639874112893935,2.0019031085903585,-0.9217249958309354,False,False,False,False
e1_rr_zarra_emep,seasonal_naive,2,1459,-0.2256678692312941,-0.3039952996474735,1.295507767133707,0.8615211687532615,1.9715202037967916,-0.29235447738165515,False,False,False,False
e1_rr_zarra_emep,seasonal_naive,3,1456,-0.099388999661014,-0.1436120609263289,1.1810735501461755,0.7750524164193516,1.7832877075666262,-0.11738571867511084,False,False,False,False
e1_rr_zarra_emep,seasonal_naive,4,1456,-0.0723208467300837,-0.089651790093183,1.116622568561022,0.7479677790921189,1.71780372863529,-0.08075508963625405,False,False,False,False
e1_rr_zarra_emep,seasonal_naive,5,1454,-0.0301146774267071,-0.0336731830511645,0.8661511534785976,0.5647334314171897,1.3427205561524318,-0.02608386258977824,False,False,False,False
e1_rr_zarra_emep,seasonal_naive,6,1451,-0.0069080095242777,-0.0071141919007662,0.7914481731281748,0.5318388566364672,1.2157387435413678,-0.005467331517941618,False,False,False,False
e1_rr_zarra_emep,seasonal_naive,7,1449,0.0,0.0,0.7535175583894964,0.504326047101287,1.1675143053302963,0.0,False,False,False,False
e1_rr_zarra_emep,stl_ridge_direct,1,1463,-1.243273564187279,-2.370604109475911,1.9811487271746206,1.4202858787583386,2.8058149775328682,-2.4631098392194817,False,True,False,False
e1_rr_zarra_emep,stl_ridge_direct,2,1459,-0.6772051326064006,-1.4466730798538858,1.8166911587040946,1.2572759835908505,2.649693806088227,-1.230272577035082,False,True,False,False
e1_rr_zarra_emep,stl_ridge_direct,3,1456,-0.5039775306055656,-1.1615667967836578,1.6141794357141774,1.1080226947018708,2.3591208374471555,-0.8135101659655165,False,True,False,False
e1_rr_zarra_emep,stl_ridge_direct,4,1456,-0.4473887200197133,-1.0455608626694626,1.4863231574296032,1.0405579360541681,2.1961120262489233,-0.664964214938089,False,False,False,False
e1_rr_zarra_emep,stl_ridge_direct,5,1454,-0.3732407032105855,-0.9354373599654348,1.1827497847885304,0.8043352799290286,1.7910097079662874,-0.44145036139663973,False,False,False,False
e1_rr_zarra_emep,stl_ridge_direct,6,1451,-0.3430493175813982,-0.8848384245490126,1.0952809994232502,0.7676404199089177,1.6301703435279242,-0.3757353994120178,False,False,False,False
e1_rr_zarra_emep,stl_ridge_direct,7,1449,-0.3157186396243172,-0.8583920249308237,1.01750765830664,0.7128860798421168,1.5328712687819064,-0.32124613368789695,False,False,False,False
